student_no,subject,location,spcl_prog_text,resident,s1_gender,class,checkin date
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,9-Jan-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,22-Jan-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,24-Jan-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,5-Feb-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,6-Feb-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,13-Feb-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,26-Feb-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,5-Mar-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,6-Mar-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,11-Mar-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,12-Mar-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,31-Mar-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,1-Apr-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,2-Apr-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,7-Apr-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,14-Apr-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,21-Apr-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,23-Apr-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,30-Apr-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,5-May-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,7-May-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,12-May-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,14-May-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,19-May-14
1321228,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,21-May-14
1321278,Japanese,MHG Front Desk,EOP,2,F,2,3-Feb-14
1321278,Japanese,MHG Front Desk,EOP,2,F,2,10-Feb-14
1321385,Chem,MHG Front Desk,EOP,1,F,1,15-May-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,8-Oct-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,9-Oct-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,18-Oct-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,23-Oct-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,24-Oct-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,30-Oct-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,31-Oct-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,4-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,6-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,13-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,14-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,19-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,20-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,21-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,25-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,26-Nov-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,3-Dec-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,4-Dec-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,6-Dec-13
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,9-Jan-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,14-Jan-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,17-Jan-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,23-Jan-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,28-Jan-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,29-Jan-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,30-Jan-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,6-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,7-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,11-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,13-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,14-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,18-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,20-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,24-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,26-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,27-Feb-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,10-Mar-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,11-Mar-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,13-Mar-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,31-Mar-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,3-Apr-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,8-Apr-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,10-Apr-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,17-Apr-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,21-Apr-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,23-Apr-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,24-Apr-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,1-May-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,2-May-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,6-May-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,13-May-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,15-May-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,19-May-14
1321432,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,20-May-14
1321694,Chem,HUB Commuter Commons,EOP,1,F,1,27-Sep-13
1321694,Chem,HUB Commuter Commons,EOP,1,F,1,27-Sep-13
1321694,Chem,HUB Commuter Commons,EOP,1,F,1,30-Sep-13
1321694,Chem,HUB Commuter Commons,EOP,1,F,1,30-Sep-13
1321694,Chem,HUB Commuter Commons,EOP,1,F,1,2-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,7-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,7-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,9-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,16-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,18-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,21-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,23-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,28-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,30-Oct-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,4-Nov-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,13-Nov-13
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,15-Jan-14
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,31-Jan-14
1321694,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,4-Feb-14
1321696,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,21-Oct-13
1321696,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,6-Jan-14
1321710,Chem,MHG Front Desk,EOP,1,F,1,27-Jan-14
1321712,Bio,MHG Front Desk,EOP,1,F,4,17-Nov-13
1321712,Physics,MHG Front Desk,EOP,1,F,4,23-Jan-14
1321746,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,7-Oct-13
1321746,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,9-Oct-13
1321746,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,23-Oct-13
1321746,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,6-Nov-13
1321803,Chem,HUB Commuter Commons,EOP,2,F,3,1-Oct-13
1321803,Commuter Commons,HUB Commuter Commons,EOP,2,F,3,8-Oct-13
1321911,Commuter Commons,HUB Commuter Commons,EOP,2,F,2,20-May-14
1321922,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,22-Apr-14
1321922,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,2-May-14
1321922,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,21-May-14
1321922,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,22-May-14
1321922,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,28-May-14
1321939,Math,MHG Front Desk,EOP,1,M,2,20-Oct-13
1322076,Commuter Commons,HUB Commuter Commons,EOP,2,M,2,9-Oct-13
1322086,Chem,HUB Commuter Commons,EOP,1,M,2,30-Sep-13
1322158,Math,MHG Front Desk,EOP,3,M,4,8-Oct-13
1322188,Math,MHG Front Desk,EOP,1,M,2,10-Oct-13
1322188,Math,MHG Front Desk,EOP,1,M,2,13-Oct-13
1322286,Chem,HUB Commuter Commons,EOP,1,M,2,25-Sep-13
1322286,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,9-Apr-14
1322286,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,22-Apr-14
1322286,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,23-Apr-14
1322286,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,28-Apr-14
1322286,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,5-May-14
1322286,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,22-May-14
1322286,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,28-May-14
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,9-Oct-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,16-Oct-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,18-Oct-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,31-Oct-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,4-Nov-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,6-Nov-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,7-Nov-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,8-Nov-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,13-Nov-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,14-Nov-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,19-Nov-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,21-Nov-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,5-Dec-13
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,28-Jan-14
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,11-Feb-14
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,18-Feb-14
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,25-Feb-14
1322294,Commuter Commons,HUB Commuter Commons,EOP,1,M,2,27-Feb-14
1322348,Math,MHG Front Desk,EOP,2,F,2,17-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,21-Oct-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,23-Oct-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,28-Oct-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,1-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,5-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,6-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,12-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,15-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,18-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,19-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,20-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,21-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,25-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,26-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,27-Nov-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,2-Dec-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,5-Dec-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,10-Dec-13
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,21-Jan-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,24-Jan-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,31-Jan-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,20-Feb-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,25-Feb-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,1-Apr-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,21-Apr-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,22-Apr-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,24-Apr-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,25-Apr-14
1322349,Commuter Commons,HUB Commuter Commons,EOP,1,F,1,1-May-14
1322361,Chem,MHG Front Desk,EOP,1,M,1,28-Oct-13
1322397,Chem,MHG Front Desk,EOP,1,M,3,28-Oct-13
1322397,Chem,MHG Front Desk,EOP,1,M,3,5-Nov-13
1322397,Chem,MHG Front Desk,EOP,1,M,3,6-Nov-13
1322397,Chem,MHG Front Desk,EOP,1,M,3,12-Nov-13
1322397,Physics,MHG Front Desk,EOP,1,M,3,4-May-14
1322397,Physics,MHG Front Desk,EOP,1,M,3,29-May-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,21-Jan-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,3-Feb-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,12-Feb-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,13-Apr-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,22-Apr-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,6-May-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,14-May-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,28-May-14
1323050,Chem,MHG Front Desk,EOP,2,F,1,1-Jun-14
1323050,Math,MHG Front Desk,EOP,2,F,1,15-Oct-13
1323050,Math,MHG Front Desk,EOP,2,F,1,16-Oct-13
1323050,Math,MHG Front Desk,EOP,2,F,1,23-Oct-13
1323050,Math,MHG Front Desk,EOP,2,F,1,24-Oct-13
1323050,Math,MHG Front Desk,EOP,2,F,1,28-Oct-13
1323050,Math,MHG Front Desk,EOP,2,F,1,11-Nov-13
1323050,Math,MHG Front Desk,EOP,2,F,1,12-Nov-13
1323050,Math,MHG Front Desk,EOP,2,F,1,25-Nov-13
1323050,Math,MHG Front Desk,EOP,2,F,1,1-Dec-13
1323050,Math,MHG Front Desk,EOP,2,F,1,2-Dec-13
1323050,Math,MHG Front Desk,EOP,2,F,1,3-Dec-13
1323050,Math,MHG Front Desk,EOP,2,F,1,5-Dec-13
1324063,Commuter Commons,HUB Commuter Commons,EOP,2,M,2,29-Oct-13
1324737,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,6-Dec-13
1324737,Commuter Commons,HUB Commuter Commons,EOP,1,F,2,8-Apr-14
1324900,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,25-Sep-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,8-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,9-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,14-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,15-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,18-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,21-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,22-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,23-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,29-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,30-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,30-Oct-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,4-Nov-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,14-Nov-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,15-Nov-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,18-Nov-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,20-Nov-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,22-Nov-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,25-Nov-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,2-Dec-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,4-Dec-13
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,8-Jan-14
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,10-Jan-14
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,7-Apr-14
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,8-Apr-14
1325079,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,1-May-14
1325217,Bio,MHG Front Desk,EOP,1,F,3,21-Jan-14
1325217,Bio,MHG Front Desk,EOP,1,F,3,4-Feb-14
1325217,Bio,MHG Front Desk,EOP,1,F,3,6-Feb-14
1325217,Bio,MHG Front Desk,EOP,1,F,3,13-Feb-14
1325217,Bio,MHG Front Desk,EOP,1,F,3,25-Feb-14
1325217,Bio,MHG Front Desk,EOP,1,F,3,11-Mar-14
1325217,Bio,MHG Front Desk,EOP,1,F,3,22-Apr-14
1325217,Bio,MHG Front Desk,EOP,1,F,3,29-Apr-14
1325217,Chem,MHG Front Desk,EOP,1,F,3,10-Oct-13
1325217,Chem,MHG Front Desk,EOP,1,F,3,8-Dec-13
1325217,Chem,MHG Front Desk,EOP,1,F,3,16-Jan-14
1325217,Chem,MHG Front Desk,EOP,1,F,3,11-Feb-14
1325217,Chem,MHG Front Desk,EOP,1,F,3,12-Feb-14
1325217,Chem,MHG Front Desk,EOP,1,F,3,18-Feb-14
1325217,Math,MHG Front Desk,EOP,1,F,3,26-Jan-14
1325217,Math,MHG Front Desk,EOP,1,F,3,10-Feb-14
1325217,Math,MHG Front Desk,EOP,1,F,3,23-Feb-14
1325217,Math,MHG Front Desk,EOP,1,F,3,4-Mar-14
1325217,Math,MHG Front Desk,EOP,1,F,3,9-Mar-14
1325217,Physics,MHG Front Desk,EOP,1,F,3,9-Oct-13
1325217,Physics,MHG Front Desk,EOP,1,F,3,16-Oct-13
1325217,Physics,MHG Front Desk,EOP,1,F,3,17-Oct-13
1325217,Physics,MHG Front Desk,EOP,1,F,3,28-Oct-13
1325217,Physics,MHG Front Desk,EOP,1,F,3,29-Oct-13
1325217,Physics,MHG Front Desk,EOP,1,F,3,4-Nov-13
1325217,Physics,MHG Front Desk,EOP,1,F,3,27-Apr-14
1325592,Chem,HUB Commuter Commons,EOP,2,F,1,30-Sep-13
1325592,Commuter Commons,HUB Commuter Commons,EOP,2,F,1,10-Oct-13
1326556,Math,MHG Front Desk,EOP,1,F,1,25-Feb-14
1327515,Chinese,MHG Front Desk,EOP,1,M,2,7-Oct-13
1327515,Math,MHG Front Desk,EOP,1,M,2,9-Oct-13
1327582,Anything Goes,MHG Front Desk,EOP,3,F,2,22-May-14
1327582,Chem,HUB Commuter Commons,EOP,3,F,2,27-Sep-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,5-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,6-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,7-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,8-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,12-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,14-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,19-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,20-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,22-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,26-Nov-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,3-Dec-13
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,7-Jan-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,8-Jan-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,14-Jan-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,17-Jan-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,22-Jan-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,22-Jan-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,27-Jan-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,5-Feb-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,10-Feb-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,12-Feb-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,21-Feb-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,24-Feb-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,26-Feb-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,28-Feb-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,28-Feb-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,7-Mar-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,7-Mar-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,12-Mar-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,14-Mar-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,18-Mar-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,19-Mar-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,1-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,2-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,3-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,8-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,14-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,16-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,18-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,21-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,21-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,23-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,24-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,25-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,28-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,30-Apr-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,2-May-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,5-May-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,8-May-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,12-May-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,15-May-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,19-May-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,19-May-14
1327582,Commuter Commons,HUB Commuter Commons,EOP,3,F,2,21-May-14
1327582,French,MHG Front Desk,EOP,3,F,2,13-Oct-13
1327582,French,MHG Front Desk,EOP,3,F,2,15-Oct-13
1327582,French,MHG Front Desk,EOP,3,F,2,20-Oct-13
1327582,French,MHG Front Desk,EOP,3,F,2,22-Oct-13
1327582,French,MHG Front Desk,EOP,3,F,2,27-Oct-13
1327582,French,MHG Front Desk,EOP,3,F,2,31-Oct-13
1327582,French,MHG Front Desk,EOP,3,F,2,3-Nov-13
1327582,French,MHG Front Desk,EOP,3,F,2,14-Nov-13
1327582,French,MHG Front Desk,EOP,3,F,2,17-Nov-13
1327582,French,MHG Front Desk,EOP,3,F,2,21-Nov-13
1327582,French,MHG Front Desk,EOP,3,F,2,24-Nov-13
1327582,French,MHG Front Desk,EOP,3,F,2,1-Dec-13
1327582,French,MHG Front Desk,EOP,3,F,2,5-Dec-13
1327582,French,MHG Front Desk,EOP,3,F,2,14-Jan-14
1327582,French,MHG Front Desk,EOP,3,F,2,21-Jan-14
1327582,French,MHG Front Desk,EOP,3,F,2,28-Jan-14
1327582,French,MHG Front Desk,EOP,3,F,2,4-Feb-14
1327582,French,MHG Front Desk,EOP,3,F,2,9-Feb-14
1327582,French,MHG Front Desk,EOP,3,F,2,11-Feb-14
1327582,French,MHG Front Desk,EOP,3,F,2,18-Feb-14
1327582,French,MHG Front Desk,EOP,3,F,2,23-Feb-14
1327582,French,MHG Front Desk,EOP,3,F,2,25-Feb-14
1327582,French,MHG Front Desk,EOP,3,F,2,2-Mar-14
1327582,French,MHG Front Desk,EOP,3,F,2,4-Mar-14
1327582,French,MHG Front Desk,EOP,3,F,2,9-Mar-14
1327582,French,MHG Front Desk,EOP,3,F,2,11-Mar-14
1327582,French,MHG Front Desk,EOP,3,F,2,6-Apr-14
1327582,French,MHG Front Desk,EOP,3,F,2,13-Apr-14
1327582,French,MHG Front Desk,EOP,3,F,2,15-Apr-14
1327582,French,MHG Front Desk,EOP,3,F,2,20-Apr-14
1327582,French,MHG Front Desk,EOP,3,F,2,22-Apr-14
1327582,French,MHG Front Desk,EOP,3,F,2,27-Apr-14
1327582,French,MHG Front Desk,EOP,3,F,2,29-Apr-14
1327582,French,MHG Front Desk,EOP,3,F,2,6-May-14
1327582,French,MHG Front Desk,EOP,3,F,2,11-May-14
1327582,French,MHG Front Desk,EOP,3,F,2,13-May-14
1327582,French,MHG Front Desk,EOP,3,F,2,18-May-14
